"BehaviorSpace results (NetLogo 6.1.1)"
"NetLogo_PSO_Playground.nlogo"
"particle-inertia"
"01/05/2025 14:09:55:268 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","trails-mode","path-to-save","path-to-load","highlight-mode","Constraints","Constraint","constraint_handling_method","fitness_function","particle-inertia","swarm-confidence","population-size","particle-speed-limit","personal-confidence","[step]","global-best-val","iterations"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","71","0.834415235867998","71"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","67","0.834415235867998","67"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","22","0.834415235867998","22"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","72","0.834415235867998","72"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","54","0.834415235867998","54"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","74","0.834415235867998","74"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","47","0.834415235867998","47"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","23","0.834415235867998","23"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","71","0.834415235867998","71"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","15","0.834415235867998","15"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","72","0.834415235867998","72"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","68","0.834415235867998","68"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","23","0.834415235867998","23"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","73","0.834415235867998","73"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","75","0.834415235867998","75"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","55","0.834415235867998","55"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","48","0.834415235867998","48"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","72","0.834415235867998","72"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","24","0.834415235867998","24"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","73","0.834415235867998","73"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","16","0.834415235867998","16"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","76","0.834415235867998","76"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","69","0.834415235867998","69"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","24","0.834415235867998","24"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","74","0.834415235867998","74"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","56","0.834415235867998","56"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","49","0.834415235867998","49"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","73","0.834415235867998","73"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","74","0.834415235867998","74"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","25","0.834415235867998","25"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","17","0.834415235867998","17"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","77","0.834415235867998","77"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","25","0.834415235867998","25"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","70","0.834415235867998","70"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","75","0.834415235867998","75"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","57","0.834415235867998","57"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","50","0.834415235867998","50"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","74","0.834415235867998","74"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","75","0.834415235867998","75"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","78","0.834415235867998","78"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","26","0.834415235867998","26"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","26","0.834415235867998","26"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","18","0.834415235867998","18"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","71","0.834415235867998","71"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","76","0.834415235867998","76"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","58","0.834415235867998","58"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","75","0.834415235867998","75"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","51","0.834415235867998","51"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","76","0.834415235867998","76"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","79","0.834415235867998","79"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","27","0.834415235867998","27"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","19","0.834415235867998","19"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","27","0.834415235867998","27"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","72","0.834415235867998","72"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","77","0.834415235867998","77"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","59","0.834415235867998","59"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","76","0.834415235867998","76"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","77","0.834415235867998","77"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","80","0.834415235867998","80"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","52","0.834415235867998","52"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","28","0.834415235867998","28"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","20","0.834415235867998","20"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","28","0.834415235867998","28"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","73","0.834415235867998","73"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","60","0.834415235867998","60"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","78","0.834415235867998","78"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","78","0.834415235867998","78"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","77","0.834415235867998","77"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","81","0.834415235867998","81"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","53","0.834415235867998","53"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","29","0.834415235867998","29"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","29","0.834415235867998","29"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","74","0.834415235867998","74"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","61","0.834415235867998","61"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","78","0.834415235867998","78"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","79","0.834415235867998","79"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","79","0.834415235867998","79"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","82","0.834415235867998","82"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","54","0.834415235867998","54"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","21","0.834415235867998","21"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","30","0.834415235867998","30"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","30","0.834415235867998","30"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","75","0.834415235867998","75"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","83","0.834415235867998","83"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","79","0.834415235867998","79"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","80","0.834415235867998","80"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","62","0.834415235867998","62"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","80","0.834415235867998","80"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","55","0.834415235867998","55"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","22","0.834415235867998","22"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","31","0.834415235867998","31"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","84","0.834415235867998","84"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","31","0.834415235867998","31"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","76","0.834415235867998","76"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","80","0.834415235867998","80"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","81","0.834415235867998","81"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","63","0.834415235867998","63"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","81","0.834415235867998","81"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","56","0.834415235867998","56"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","23","0.834415235867998","23"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","85","0.834415235867998","85"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","32","0.834415235867998","32"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","32","0.834415235867998","32"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","77","0.834415235867998","77"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","81","0.834415235867998","81"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","64","0.834415235867998","64"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","82","0.834415235867998","82"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","82","0.834415235867998","82"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","86","0.834415235867998","86"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","57","0.834415235867998","57"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","24","0.834415235867998","24"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","33","0.834415235867998","33"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","33","0.834415235867998","33"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","78","0.834415235867998","78"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","82","0.834415235867998","82"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","65","0.834415235867998","65"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","87","0.834415235867998","87"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","83","0.834415235867998","83"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","83","0.834415235867998","83"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","25","0.834415235867998","25"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","58","0.834415235867998","58"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","34","0.834415235867998","34"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","34","0.834415235867998","34"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","88","0.834415235867998","88"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","83","0.834415235867998","83"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","79","0.834415235867998","79"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","66","0.834415235867998","66"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","84","0.834415235867998","84"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","84","0.834415235867998","84"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","59","0.834415235867998","59"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","26","0.834415235867998","26"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","35","0.834415235867998","35"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","89","0.834415235867998","89"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","35","0.834415235867998","35"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","84","0.834415235867998","84"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","67","0.834415235867998","67"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","80","0.834415235867998","80"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","85","0.834415235867998","85"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","85","0.834415235867998","85"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","90","0.834415235867998","90"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","60","0.834415235867998","60"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","27","0.834415235867998","27"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","36","0.834415235867998","36"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","85","0.834415235867998","85"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","36","0.834415235867998","36"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","81","0.834415235867998","81"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","68","0.834415235867998","68"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","86","0.834415235867998","86"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","91","0.834415235867998","91"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","86","0.834415235867998","86"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","61","0.834415235867998","61"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","28","0.834415235867998","28"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","37","0.834415235867998","37"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","86","0.834415235867998","86"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","37","0.834415235867998","37"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","92","0.834415235867998","92"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","82","0.834415235867998","82"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","69","0.834415235867998","69"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","87","0.834415235867998","87"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","87","0.834415235867998","87"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","29","0.834415235867998","29"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","62","0.834415235867998","62"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","38","0.834415235867998","38"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","87","0.834415235867998","87"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","93","0.834415235867998","93"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","38","0.834415235867998","38"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","83","0.834415235867998","83"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","70","0.834415235867998","70"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","88","0.834415235867998","88"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","30","0.834415235867998","30"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","88","0.834415235867998","88"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","94","0.834415235867998","94"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","39","0.834415235867998","39"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","63","0.834415235867998","63"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","88","0.834415235867998","88"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","39","0.834415235867998","39"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","84","0.834415235867998","84"
"7","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.25","1.6","13","13","0.8","71","0.834415235867998","71"
"5","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.5","1.6","13","13","0.8","89","0.834415235867998","89"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","95","0.834415235867998","95"
"12","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.75","1.6","13","13","0.8","89","0.834415235867998","89"
"2","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Langermann","0.5","1.6","13","13","0.8","31","0.834415235867998","31"
"9","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.75","1.6","13","13","0.8","40","0.834415235867998","40"
"4","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.25","1.6","13","13","0.8","64","0.834415235867998","64"
"8","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Shubert","0.5","1.6","13","13","0.8","89","0.834415235867998","89"
"10","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.25","1.6","13","13","0.8","40","0.834415235867998","40"
"6","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Schwefel","0.75","1.6","13","13","0.8","85","0.834415235867998","85"
"11","None","filename.txt","setting_1.txt","Best found","true","Constraint 2","Rejection Method","Booth","0.5","1.6","13","13","0.8","96","0.834415235867998","96"
